,1stFlrSF,2ndFlrSF,BedroomAbvGr,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,BsmtFullBath,BsmtHalfBath,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,FullBath,GarageArea,GarageCars,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageYrBlt,GrLivArea,HalfBath,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,KitchenAbvGr,LotArea,LowQualFinSF,MSSubClass,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrArea,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,OverallCond,OverallQual,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,YearBuilt,YearRemodAdd
883,954,795,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,440,1,0,0,1,0,0,0,0,0,1,1997.0,2230,0,0,0,0,1,0,0,0,0,1,6204,481,75,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,4,0,1,0,0,0,0,0,0,0,0,1,0,1912,1950
1303,1616,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,834,3,0,1,0,0,1,0,0,0,0,2005.0,1616,0,0,0,1,0,0,0,0,0,1,8688,0,20,0,0,0,1,0,228.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,1,0,2005,2005
130,1216,941,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,487,2,1,0,0,0,1,0,0,0,0,1966.0,2157,1,0,0,0,0,0,1,0,0,1,14200,0,60,0,0,0,1,0,309.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,1,0,0,0,0,0,0,0,0,1,0,1966,1966
1243,2076,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,850,3,1,0,0,0,1,0,0,0,0,2006.0,2076,1,0,0,1,0,0,0,0,0,1,13891,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,10,0,1,0,0,0,0,0,0,0,0,0,1,2006,2006
1019,1506,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,440,2,1,0,0,0,1,0,0,0,0,2005.0,1506,0,0,0,1,0,0,0,0,0,1,3013,0,120,0,0,0,1,0,145.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,1,0,2005,2005
1422,848,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,420,2,1,0,0,0,1,0,0,0,0,2003.0,848,0,0,0,1,0,0,0,0,0,1,4435,0,120,0,0,0,0,1,170.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,1,0,0,0,0,0,0,0,0,1,0,2003,2003
1307,990,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,480,2,0,0,1,0,0,0,0,0,1,2000.0,990,0,0,0,1,0,0,0,0,0,1,8072,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,1,0,1994,1995
65,1143,1330,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,852,3,0,1,0,0,0,0,1,0,0,2004.0,2473,1,0,0,0,0,0,1,0,0,1,9591,0,60,0,0,0,1,0,344.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,8,0,1,0,0,0,0,0,0,0,0,1,0,2004,2005
459,979,224,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,352,1,0,0,1,0,0,0,0,0,1,1950.0,1203,0,1,0,0,0,0,0,0,0,1,7015,0,50,0,0,0,1,0,161.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,1,0,0,0,0,0,0,0,0,1,0,1950,1950
1423,1575,626,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,432,2,0,0,1,0,1,0,0,0,0,1966.0,2201,0,0,0,0,0,0,0,0,1,1,19690,0,80,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,1,0,0,0,1966,1966
92,964,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,432,2,0,0,1,0,0,0,0,0,1,1921.0,964,0,0,0,1,0,0,0,0,0,1,13360,0,30,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,1,0,0,0,0,0,0,0,0,1,0,1921,2006
624,1012,778,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,484,2,0,1,0,0,1,0,0,0,0,1972.0,1790,2,0,0,0,0,0,1,0,0,1,10400,0,60,0,0,0,1,0,288.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0,1,0,0,0,0,0,0,0,0,1,0,1972,1972
261,1482,1092,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,868,3,1,0,0,0,0,0,1,0,0,2007.0,2574,1,0,0,0,0,0,1,0,0,1,9588,0,60,0,0,0,1,0,270.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,1,0,0,0,0,0,0,0,0,0,1,2007,2007
1451,1578,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,840,3,1,0,0,0,1,0,0,0,0,2008.0,1578,0,0,0,1,0,0,0,0,0,1,9262,0,20,0,0,0,1,0,194.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,8,0,1,0,0,0,0,0,0,0,0,0,1,2008,2009
1059,1096,895,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,432,2,0,0,1,0,0,0,0,0,1,1977.0,1991,1,1,0,0,0,0,0,0,0,1,11275,0,50,0,0,0,1,0,480.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,1,0,0,0,0,0,0,0,0,1,0,1932,1950
646,1048,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,420,2,0,0,1,0,0,0,0,0,1,1950.0,1048,0,0,0,1,0,0,0,0,0,1,7200,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,1,0,0,0,0,0,0,1,0,1950,1950
612,1299,573,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,531,2,0,1,0,0,0,0,1,0,0,2001.0,1872,1,0,0,0,0,0,1,0,0,1,11885,0,60,0,0,0,1,0,108.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,1,0,0,0,0,0,0,0,0,1,0,2001,2001
613,1120,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1120,0,0,0,1,0,0,0,0,0,1,8402,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,1,2007,2007
1255,959,408,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,560,1,0,0,1,0,0,0,0,0,1,1978.0,1367,0,1,0,0,0,0,0,0,0,1,6240,0,50,0,0,0,0,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,0,0,0,0,0,0,1,0,1931,1950
924,1686,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,612,2,0,0,1,0,1,0,0,0,0,1980.0,1686,0,0,0,1,0,0,0,0,0,1,10240,0,20,0,0,0,1,0,157.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,0,0,0,0,0,0,1,0,1980,1980
962,804,744,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,440,2,0,0,1,0,0,0,0,0,1,1976.0,1548,1,0,0,0,0,0,1,0,0,1,2308,0,160,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,0,0,0,0,0,0,1,0,1976,1976
967,1098,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,260,1,0,0,1,0,1,0,0,0,0,1955.0,1098,0,0,0,1,0,0,0,0,0,1,7390,0,20,0,0,0,1,0,151.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,1,0,0,0,0,0,0,1,0,1955,1955
41,1328,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,308,1,0,1,0,0,1,0,0,0,0,1959.0,1328,1,0,0,1,0,0,0,0,0,1,16905,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,5,0,1,0,0,0,0,0,0,0,0,1,0,1959,1959
854,1779,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,454,2,0,0,1,0,1,0,0,0,0,1955.0,1779,1,0,0,1,0,0,0,0,0,1,17920,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,5,0,0,0,1,0,0,1,0,0,0,0,0,1955,1974
357,1142,0,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,528,2,1,0,0,0,1,0,0,0,0,1976.0,1142,1,0,0,1,0,0,0,0,0,1,4224,0,120,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,1,0,1976,1976
91,1235,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,480,2,0,0,1,0,1,0,0,0,0,1961.0,1235,0,0,0,1,0,0,0,0,0,1,8500,0,20,0,0,0,1,0,203.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,1,0,0,1,0,0,0,0,0,1961,1961
955,979,979,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,492,2,0,0,1,0,1,0,0,0,0,1946.0,1958,0,0,0,0,0,0,1,0,0,2,7136,0,90,0,0,1,0,0,423.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,0,0,0,0,0,0,1,0,1946,1950
365,672,672,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,468,1,0,0,1,0,0,0,0,0,1,1964.0,1344,0,0,0,0,0,0,1,0,0,1,10690,0,70,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,1,0,0,0,0,0,0,1,0,1920,1997
1024,2898,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,665,2,1,0,0,0,1,0,0,0,0,1976.0,2898,0,0,0,1,0,0,0,0,0,1,15498,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,8,0,0,0,1,0,0,1,0,0,0,0,0,1976,1976
1443,952,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,192,1,0,0,1,0,0,0,0,0,1,1916.0,952,0,0,1,0,0,0,0,0,0,1,8854,0,30,0,0,0,1,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,0,0,0,0,0,0,1,0,1916,1950
35,1132,1320,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,691,3,1,0,0,0,0,0,1,0,0,2004.0,2452,1,0,0,0,0,0,1,0,0,1,13418,0,60,0,0,0,1,0,132.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,8,0,1,0,0,0,0,0,0,0,0,1,0,2004,2005
603,600,600,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,480,2,0,1,0,0,0,0,0,0,1,2004.0,1200,1,0,0,0,0,0,1,0,0,1,3182,0,160,0,1,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,1,0,2004,2005
722,864,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,463,2,0,0,1,0,0,0,0,0,1,1994.0,864,0,0,0,1,0,0,0,0,0,1,8120,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,1,0,0,0,0,0,0,0,0,1,0,1970,1970
494,886,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,273,1,0,0,1,0,1,0,0,0,0,1938.0,886,0,0,0,1,0,0,0,0,0,1,5784,0,30,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,5,0,1,0,0,0,0,0,0,0,0,1,0,1938,1996
732,1153,878,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,541,2,1,0,0,0,1,0,0,0,0,1998.0,2031,1,0,0,0,0,0,1,0,0,1,11404,0,60,0,0,0,1,0,202.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,1,0,1998,1999
139,928,836,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,470,2,0,1,0,0,1,0,0,0,0,1997.0,1764,1,0,0,0,0,0,1,0,0,1,15426,0,60,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,1,0,0,0,0,0,0,0,0,1,0,1997,1997
1267,2018,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,746,3,1,0,0,0,1,0,0,0,0,2009.0,2018,0,0,0,1,0,0,0,0,0,1,13214,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,9,0,0,0,1,0,0,0,0,0,0,1,0,2008,2009
1426,1223,904,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,525,2,0,1,0,0,1,0,0,0,0,1994.0,2127,1,0,0,0,0,0,1,0,0,1,10944,0,60,0,0,0,1,0,448.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,1,0,1994,1994
804,1128,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,286,1,0,0,1,0,1,0,0,0,0,1954.0,1128,0,0,0,1,0,0,0,0,0,1,9000,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,1,0,0,1954,1954
697,1148,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,308,1,0,0,1,0,0,0,0,0,1,1952.0,1148,0,0,0,1,0,0,0,0,0,1,6420,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,1,0,0,0,0,0,0,0,0,1,0,1952,1952
469,832,878,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,506,2,0,1,0,0,1,0,0,0,0,1993.0,1710,1,0,0,0,0,0,1,0,0,1,9291,0,60,0,0,0,1,0,120.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,6,0,1,0,0,0,0,0,0,0,0,1,0,1993,1993
1458,1078,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,240,1,0,0,1,0,1,0,0,0,0,1950.0,1078,0,0,0,1,0,0,0,0,0,1,9717,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,1,0,0,0,0,0,0,1,0,1950,1996
960,858,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,858,0,0,0,1,0,0,0,0,0,1,7207,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,1,0,0,0,0,0,0,0,0,1,0,1958,2008
28,1600,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,319,1,0,1,0,0,1,0,0,0,0,1957.0,1600,0,0,0,1,0,0,0,0,0,1,16321,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,1,0,0,0,0,0,0,0,0,1,0,1957,1997
1196,879,984,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,660,3,1,0,0,0,0,0,1,0,0,2006.0,1863,1,0,0,0,0,0,1,0,0,1,14054,0,60,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,0,1,2006,2006
628,1040,1040,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,504,2,0,0,1,0,1,0,0,0,0,1969.0,2080,2,0,0,0,0,0,1,0,0,1,11606,0,60,0,0,0,1,0,192.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,1,0,0,1969,1969
918,912,1215,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,833,3,0,1,0,0,1,0,0,0,0,1991.0,2127,1,0,0,0,0,0,1,0,0,1,13125,0,60,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,1,0,1991,1991
366,1394,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,514,2,0,1,0,0,1,0,0,0,0,1963.0,1394,1,0,0,1,0,0,0,0,0,1,9500,0,20,0,0,0,1,0,247.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,1,0,0,0,0,0,0,0,0,1,0,1963,1963
179,968,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,480,2,0,0,1,0,0,0,0,0,1,1935.0,968,0,0,0,1,0,0,0,0,0,1,8520,0,30,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,5,0,1,0,0,0,0,0,0,0,0,1,0,1923,2006
964,824,1070,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,510,2,1,0,0,0,0,0,1,0,0,2002.0,1894,1,0,0,0,0,0,1,0,0,1,11316,0,60,0,0,0,1,0,44.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,7,0,1,0,0,0,0,0,0,0,0,1,0,2002,2003
1391,1584,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,792,3,0,0,1,0,0,0,0,0,1,1967.0,1584,0,0,0,1,0,0,0,0,0,2,8944,0,90,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,1,0,1967,1967
902,807,702,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,393,2,1,0,0,0,1,0,0,0,0,2003.0,1509,1,0,0,0,0,0,1,0,0,1,7875,0,60,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,1,0,2003,2003
845,1701,0,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,611,2,1,0,0,0,0,1,0,0,0,1975.0,1701,0,0,0,0,0,0,0,1,0,1,16647,0,85,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,1,0,1975,1981
146,875,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,180,1,0,0,1,0,0,0,0,0,1,1931.0,875,0,0,0,1,0,0,0,0,0,1,6120,0,30,0,0,0,0,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,1,0,0,0,0,0,0,0,0,1,0,1931,1993
23,1060,0,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,572,2,0,0,1,0,1,0,0,0,0,1976.0,1060,0,0,0,1,0,0,0,0,0,1,4224,0,120,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,1,0,0,0,0,0,0,0,0,1,0,1976,1976
1288,1659,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,499,2,1,0,0,0,1,0,0,0,0,2000.0,1659,0,0,0,1,0,0,0,0,0,1,5664,0,120,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,8,0,1,0,0,0,0,0,0,0,0,1,0,2000,2000
1365,814,860,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,663,2,0,1,0,0,1,0,0,0,0,2000.0,1674,1,0,0,0,0,0,1,0,0,1,7500,0,60,0,1,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,1,0,2000,2000
919,1414,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,601,2,0,0,1,0,1,0,0,0,0,1990.0,1414,0,0,0,1,0,0,0,0,0,1,11029,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,1,0,0,0,0,0,0,1,0,1958,2002
